,Region,Area,Site_Name,place_name(googleAPI),lat,lng,tag,tag_zh,Site_Type,rating,formatted_address
1260,北海道,道央,瀧川市油菜花田,滝川油菜花,43.6299498,141.9625246,"Japan ,Blue sky ,Tourism ,Spring ,Flower ,May ,In full bloom ,June ,Road ,Flower garden ,Festival ,Bright ,Rape blossoms ,Field ,Vast ,Rape field","日本 ,藍藍的天空 ,觀光 ,春天 ,花 ,5月 ,盛開 ,6月 ,道路 ,花卉園 ,祭典 ,光亮 ,油菜花 ,田 ,巨大 ,油菜花田",,3.3,日本、〒079-0461 北海道滝川市江部乙町
1261,關西,和歌山,圓月島,円月島,33.6897791,135.3364322,"Landscape ,Nature ,Sightseeing resort ,Tourism ,Summer ,Noted place ,Travel ,May ,Island ,Beautiful ,Sunset ,Sunset ,Wave ,Strangely shaped rock","風景 ,自然 ,觀光地 ,觀光 ,夏 ,名所 ,旅行 ,5月 ,島 ,漂亮 ,日落 ,日落 ,波 ,奇岩",,4.3,日本、〒649-2211 和歌山県西牟婁郡白浜町 円月島
1265,中國,廣島,井仁梯田,井仁の棚田,34.5600498,132.2835292,"Landscape ,Japan ,Blue sky ,April ,Cherry ,May ,December ,Night sky ,Chugoku Region ,Hiroshima Prefecture ,Agriculture ,Rice terrace ,Celestial body","風景 ,日本 ,藍藍的天空 ,4月 ,櫻花 ,5月 ,12月 ,夜空 ,中國地區 ,廣島縣 ,農業 ,梯田 ,天體",,4,日本、〒731-3702 広島県山県郡安芸太田町中筒賀
1266,中部,靜岡,日本平,日本平,34.9743152,138.4655096,"Landscape ,Japan ,Blue sky ,Travel ,Superb view ,Sunny ,Cityscape ,December ,Townscape ,Mt. Fuji ,Snow coverage ,Background ,City area ,Chubu Region ,Agriculture ,Rural district ,Tokai ,Sky ,Fuji ,Tokai Region ,Daytime","風景 ,日本 ,藍藍的天空 ,旅行 ,絶景 ,陽光明媚 ,街燈 ,12月 ,市區街道 ,富士山 ,積雪 ,背景 ,城市地區 ,中部區域 ,農業 ,田園 ,東海 ,萬里無雲的天空 ,富士 ,東海地方 ,中午",,4,日本、〒424-0886 静岡県静岡市清水区草薙
1267,關西,京都,六孫王神社,六孫王神社,34.9846297,135.745323,"Japan ,Sunny ,Spring ,April ,Tourist attractions ,Pink ,Kyoto Prefecture ,Shrine ,Kyoto-shi ,Asia ,Kyoto ,Kinki ,Kansai ,Cherry blossom ,Approach ,Prunus yedoensis ,Pink ,Orient","日本 ,晴天 ,春天 ,4月 ,旅遊景點 ,粉色 ,京都府 ,神社 ,京都市 ,亞洲 ,京都 ,近畿 ,關西 ,櫻花 ,参道 ,染井吉野櫻 ,桃色 ,東洋",,4,日本、〒601-8471 京都府京都市南区 壬生通八条角
1268,關西,京都,大原野神社,大原野神社,34.9592264,135.6561939,"Japan ,Noted place ,April ,November ,Kyoto Prefecture ,Shrine ,Kyoto-shi ,February ,Kinki ,Kansai ,Torii ,Vermillion-lacquered ,Main shrine ,Midwinter ,Nishikyo-ku","日本 ,名所 ,4月 ,11月 ,京都府 ,神社 ,京都市 ,2月 ,近畿 ,關西 ,鳥居 ,朱漆 ,本殿 ,入冬",,4.2,日本、〒610-1153 京都府京都市西京区大原野南春日町１１５２
1269,關西,大阪,芥川櫻堤公園,芥川桜堤公園,34.8539285,135.6058854,"April ,Kinki ,Blue Sky ,Carp streamer ,Children's day","4月 ,近畿 ,藍藍的天空 ,鯉魚旗 ,兒童節",,4,日本、〒569-1132 大阪府高槻市清福寺町１２−１２
1270,關西,京都,正壽院,正寿院,34.8498078,135.9207756,"Tourism ,Spring ,Green ,August ,July ,Garden ,Lantern ,Cute ,Japanese-style room","觀光 ,春天 ,綠色 ,7月 ,8月 ,花園 ,燈籠 ,可愛 ,和室",,4.3,日本、〒610-0211 京都府綴喜郡宇治田原町奥山田川上149
1271,關西,和歌山,白崎海洋公園之白崎海岸,白崎海洋公園,33.9770045,135.0723267,"Nature ,Uninhabited ,Sightseeing resort ,Tourism ,Noted place ,Travel ,August ,Coast ,September ,February ,Kinki ,Scenic spot ,Blue ,Wakayama Prefecture ,100 best beaches in Japan ,Pacific ,Rock reef ,Blue Sky ,Beach","自然 ,吾人 ,觀光地 ,觀光 ,名所 ,旅行 ,8月 ,海岸 ,9月 ,2月 ,近畿 ,風景名勝區 ,藍色 ,和歌山縣 ,日本海灘百選 ,太平洋 ,岩礁 ,藍藍的天空 ,渚",,4.1,日本、〒649-1123 和歌山県日高郡由良町大引９６０−１
1272,九州,熊本,阿蘇市道狩尾幹線,ラピュタの道,32.9590937,131.0033476,"Tourism ,Green ,Mountain ,Summer ,Superb view ,Landscape ,Beautiful ,September ,Scenic spot ,January ,View ,Plateau, Highlands ,Magnificent ,Sea of clouds ,Spot ,Kumamoto ,Geopark ,Caldera ,Phenomenon","觀光 ,綠色 ,山 ,夏 ,絶景 ,景色 ,美麗 ,9月 ,風景名勝區 ,1 月 ,眺望 ,高原 ,偉大 ,雲海 ,景點 ,熊本 ,地質公園 ,破火山口 ,現象",,4.1,日本、〒869-2235 熊本県阿蘇市
1273,中國,島根,稻佐之濱,稲佐の浜,35.4004991,132.6724005,"Landscape ,Japan ,Sunny ,November ,October ,Shrine ,Asia ,September ,Historic site ,Blue ,Shrines and temples ,Sandy beach ,Tottori Prefecture ,Blue Sky ,San'in ,Matchmaking ,Shimane ,Izumo Taisha Shrine ,Izumo-shi","風景 ,日本 ,晴天 ,11月 ,10月 ,神社 ,9月 ,亞洲 ,歷史遺址 ,藍色 ,神社佛閣 ,砂濱 ,鳥取縣 ,藍藍的天空 ,山陰 ,結緣 ,島根 ,出雲市 ,出雲大社",,4.3,日本、〒699-0702 島根県出雲市大社町杵築北稲佐
1274,中國,廣島,仙醉島,仙酔島,34.3844039,133.3958133,"Blue sky ,April ,Early summer ,June ,August ,Tomonoura","藍藍的天空 ,4月 ,初夏 ,6月 ,8月 ,鞆之浦",,4,日本、〒720-0202 広島県福山市鞆町後地 仙酔島
1275,沖繩,沖繩,沖永良部島,沖永良部島,27.3662187,128.6005328,"Landscape ,Nature ,Sunny ,Sightseeing resort ,Flower ,Plant ,Early summer ,Sea ,May ,In full bloom ,June ,August ,Yellow ,Coast ,Leaf ,Horizon ,Mid summer ,Okinawa ,Tropical ,Resort ,Blue ,Coral reef ,Blue Sky ,Underwater","風景 ,自然 ,晴天 ,觀光地 ,花 ,植物 ,海 ,初夏 ,5月 ,盛開 ,6月 ,8月 ,黃色 ,海岸 ,葉 ,水平線 ,盛夏 ,沖繩 ,南國 ,度假村 ,藍色 ,珊瑚礁 ,藍藍的天空 ,水中",,4.2,日本、鹿児島県大島郡 沖永良部島
1276,九州,長崎,壹岐島 猿岩,猿岩,33.812446,129.6544235,"Landscape ,Japan ,Nature ,Blue sky ,Sightseeing resort ,Autumn ,Green ,Mountain ,Cloud ,Tourist attractions ,August ,Rock ,Kyushu ,Grass ,Glassland ,Nagasaki ,Nagasaki Prefecture ,Outside","風景 ,日本 ,自然 ,藍藍的天空 ,觀光地 ,秋天 ,綠色 ,山 ,雲 ,觀光名所 ,8月 ,岩石 ,九州 ,草 ,草原 ,長崎 ,長崎縣 ,外",,4.1,日本、〒811-5103 長崎県壱岐市郷ノ浦町新田触８９０−２
1277,關東,群馬,天王櫻,天王桜,36.7592399,139.1776891,"Tourism ,May ,In full bloom ,Forest ,Cherry-blossom viewing ,Village-vicinity mountain","觀光 ,5月 ,盛開 ,森林 ,賞花 ,里山",,4.1,"〒378-0409, ３ 針山 片品村 利根郡 群馬県 378-0409 日本"
1278,關東,千葉,袖浦海濱公園,袖ケ浦海浜公園,35.4558405,139.9539727,"April ,Park ,January ,Mt. Fuji ,Sun ,Sunset ,Chiba Prefecture ,Chiba ,Tokyo Bay ,Dusk ,Tokyo Bay Aqua Line","4月 ,公園 ,1 月 ,富士山 ,太陽 ,日落 ,千葉縣 ,千葉 ,東京灣 ,晚霞 ,東京灣 Aqua 線",,3.8,日本、〒299-0268 千葉県袖ケ浦市南袖３６
1279,關東,千葉,江川海岸,江川海岸潮干狩場,35.4013881,139.9011739,"Landscape ,Japan ,Blue sky ,April ,Bridge ,Coast ,September ,January ,Chiba Prefecture ,Blue Sky ,Chiba ,Factory ,Tokyo Bay","風景 ,日本 ,藍藍的天空 ,4月 ,橋 ,海岸 ,9月 ,1 月 ,千葉縣 ,藍藍的天空 ,千葉 ,工廠 ,東京灣",,4,日本、〒292-0004 千葉県木更津市久津間
1280,關東,千葉,佐倉故鄉廣場,佐倉ふるさと広場,35.7407489,140.2019565,"Blue sky ,Building ,Spring ,Noted place ,April ,Park ,Flower garden ,Scenic spot ,Fresh ,Colorful ,Bright ,Image of spring ,Best time to see ,Chiba ,Field ,Tulip","藍藍的天空 ,建設 ,春天 ,名所 ,4月 ,公園 ,花卉園 ,風景名勝區 ,清爽 ,彩色的 ,光亮 ,春天的形象 ,正值觀賞 ,千葉 ,野原 ,鬱金香",,3.9,日本、〒285-0861 千葉県佐倉市臼井田２７１４
1281,關東,千葉,原岡海水浴場的原岡棧橋,原岡海水浴場,35.0444362,139.8323626,"Nature ,Summer ,Sea ,November ,March ,Sunset ,Sunset ,Chiba Prefecture ,Orange ,Pier ,Utility pole","自然 ,夏 ,海 ,11月 ,3月 ,日落 ,日落 ,千葉縣 ,橘色 ,碼頭 ,電杆",,4.2,日本、〒299-2403 千葉県南房総市富浦町原岡２１０−１
1282,關西,兵庫,玄武洞公園,玄武洞,35.5882924,134.8041481,"Landscape ,Japan ,Nature ,Green ,Noted place ,Tourist attractions ,May ,October ,June ,National Park ,Hyogo Prefecture ,Natural monument ,Cliff ,Columnar joint ,Toyooka-shi","風景 ,日本 ,自然 ,綠色 ,名所 ,觀光名所 ,5月 ,10月 ,6月 ,國家公園 ,兵庫縣 ,自然紀念物 ,懸崖 ,柱狀節理 ,豐岡市",,4.1,日本、〒668-0801 兵庫県豊岡市赤石
1283,中部,長野,姨捨梯田,姨捨駅,36.502685,138.093238,"Japan ,Nature ,Sunny ,Sightseeing resort ,Cloud ,November ,Blue ,August ,Water ,Nagano Prefecture ,Fine weather ,Leaf ,January ,Snow coverage ,Bright ,Field ,Agriculture ,Late autumn ,Rice terrace ,Rice field ,Rural district ,Snowfall ,Rice ,Blue Sky","日本 ,自然 ,晴天 ,觀光地 ,雲 ,11月 ,藍色 ,8月 ,水 ,長野縣 ,晴天 ,葉 ,1 月 ,積雪 ,光亮 ,田 ,農業 ,晩秋 ,梯田 ,田 ,田園 ,降雪 ,稻 ,藍藍的天空",,4.5,日本
1284,關西,兵庫,摩耶山掬星台,摩耶山掬星台,34.7342415,135.2063283,"Travel ,Tourist attractions ,April ,November ,Night view ,City ,Cityscape ,August ,Asia ,Light ,Kinki ,Kansai ,March ,Night sky ,City ,Building ,Illumination ,Tall building ,View ,Material ,Date ,Dating spot","旅行 ,觀光名所 ,4月 ,11月 ,街 ,夜景 ,街燈 ,8月 ,亞洲 ,光 ,近畿 ,關西 ,3月 ,夜空 ,都市 ,大樓 ,霓彩燈飾 ,高樓大廈 ,眺望 ,素材 ,約會 ,約會景點",,4.5,日本、〒657-0105 兵庫県神戸市灘区摩耶山町２−２
1285,四國,香川,豐稔池堰堤,豊稔池ダム,34.0418324,133.6845095,"Early summer ,June ,August ,July ,Kagawa Prefecture ,Dam ,Takamatsu-shi ,Stocking","初夏 ,6月 ,7月 ,8月 ,香川縣 ,水壩 ,高松市 ,放流",,4.4,日本、〒769-1623 香川県観音寺市大野原町田野々
1286,東北,宮城,船岡城址公園,船岡城址公園,38.0543026,140.7572278,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tourism ,Spring ,Flower ,Noted place ,Plant ,Travel ,April ,Cherry ,Superb view ,In full bloom ,Tohoku ,Morning ,Trip ,Cherry blossom ,Sunrise glow ,Cherry blossom ,Morning sun ,Prunus yedoensis ,Pink ,Roadside cherry trees ,Cherry-blossom viewing ,Sunrise ,Miyagi Prefecture ,Miyagi","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,觀光 ,春天 ,花 ,名所 ,植物 ,旅行 ,4月 ,櫻花 ,絶景 ,盛開 ,東北 ,早上 ,旅 ,櫻花 ,朝霞 ,櫻花 ,朝日 ,染井吉野櫻 ,桃色 ,櫻花行道樹 ,賞花 ,日出 ,宮城縣 ,宮城縣",,4.2,日本、〒989-1606 宮城県柴田郡柴田町船岡舘山９５−１
1287,東北,宮城,平筒沼交流公園,平筒沼,38.6143632,141.2335926,"April ,Cherry ,In full bloom ,Park ,Snow coverage ,Cherry blossom ,Prunus yedoensis ,Roadside cherry trees ,Reflective water surface ,Blue Sky","4月 ,櫻花 ,盛開 ,公園 ,積雪 ,櫻花 ,染井吉野櫻 ,櫻花行道樹 ,水中倒影 ,藍藍的天空",,4.2,日本、〒987-0500 宮城県登米市米山町桜岡貝待井
1288,東北,福島,夏井千本桜,夏井千本桜,37.2534638,140.6594498,"Spring ,April ,Cherry blossom ,Image","春天 ,4月 ,櫻花 ,畫像",,4.1,日本、〒963-3312 福島県田村郡小野町夏井町屋１１９
1289,中國,鳥取,木谷澤溪流,木谷沢渓流,35.3389222,133.5555564,"Nature ,Sightseeing resort ,Tree ,Noted place ,May ,River ,August ,Forest ,Water ,Torrent ,Clear stream ,River ,Chugoku Region ,National Park ,Tree ,Moss ,Tottori Prefecture ,San'in ,San'in Region","自然 ,觀光地 ,木頭 ,名所 ,5月 ,河 ,8月 ,森 ,水 ,溪流 ,清流 ,河川 ,中國地區 ,樹木 ,國家公園 ,苔 ,鳥取縣 ,山陰 ,山陰地方",,4.1,日本、〒689-4424 鳥取県日野郡江府町御机８３７−１３
1290,北海道,道央,豐似湖,豊似湖,42.0894824,143.2716775,"Landscape ,Sunny ,Tree ,Green ,Hokkaido ,Green ,Lake ,September ,Forest ,Yamanaka ,Deep in the mountain","風景 ,晴天 ,木頭 ,綠色 ,北海道 ,綠色 ,湖 ,9月 ,森林 ,山中 ,深山",,4.5,日本、〒058-0422 北海道幌泉郡えりも町目黒 豊似湖
1291,九州,佐賀,大魚神社海中鳥居,大魚神社の海中鳥居,33.0312463,130.1777715,"Sightseeing resort ,Tourism ,Natural landscape ,Noted place ,Tourist attractions ,Superb view ,August ,July ,Red ,Orange ,Night sky ,Scenic spot ,Vermilion ,Nikko, Sunlight ,Solar light ,Blue Sky","觀光地 ,觀光 ,自然風景 ,名所 ,旅遊景點 ,絶景 ,7月 ,8月 ,紅色 ,橙色 ,夜空 ,名勝 ,朱紅色 ,陽光 ,太陽光 ,藍藍的天空",,4,日本、〒849-1602 佐賀県藤津郡太良町多良1874-9地内
1292,中國,山口,妙青寺,妙青寺,34.136532,130.939776,"Japan ,Sightseeing resort ,Tourism ,April ,Water surface ,May ,February ,Garden ,Temples and shrines ,Temples and shrines ,Yamaguchi Prefecture ,Wisteria","日本 ,觀光地 ,觀光 ,4月 ,水面 ,5月 ,2月 ,花園 ,寺院 ,寺廟和神社 ,山口縣 ,紫藤花",,3.6,日本、〒759-6301 山口県下関市豊浦町大字川棚５１９２
1293,九州,福岡,舞鶴公園,舞鶴公園,33.5860598,130.3831702,"Landscape ,Sunny ,Tourism ,Spring ,Flower ,April ,Night ,Pink ,In full bloom ,Light up ,Morning ,Harmony ,Townscape ,Stone wall ,Taste ,Roadside cherry trees ,Early in the morning ,Night cherry blossoms ,Reflective water surface ,Fukuoka ,Blue Sky","風景 ,晴天 ,觀光 ,春天 ,花 ,4月 ,晚上 ,粉色 ,盛開 ,亮燈 ,早上 ,和 ,市區街道 ,石垣 ,櫻花行道樹 ,風情 ,一大早 ,夜櫻 ,水中倒影 ,福岡 ,藍藍的天空",,4.1,日本、〒810-0043 福岡県福岡市中央区城内１
1297,中國,廣島,千光寺公園,千光寺公園,34.4109947,133.1964444,"Flower ,April ,Cherry ,Prunus yedoensis ,View ,Pink ,Seto Inland Sea ,Onomichi-shi ,Temple ,Senko-ji Temple Park ,Onomichi Channel ,Shin-Onomichi Bridge","花 ,觀光名所 ,4月 ,海 ,櫻花 ,展望 ,染井吉野櫻 ,桃色 ,瀨戶內海 ,尾道市 ,公園千興寺寺 ,尾水服務",,4.1,日本、〒722-0032 広島県尾道市西土堂町１９−１
1301,北海道,道央,二十間道路櫻並木,二十間道路の桜並木,42.3859181,142.4224986,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Spring ,Mountain ,Flower ,Plant ,Tourist attractions ,Cherry ,May ,Pink ,In full bloom ,Hokkaido ,Road ,Prunus yedoensis ,Pink ,Roadside cherry trees ,Cherry-blossom viewing ,Tree-lined road ,Woman ,Car ,Fence ,Refreshing ,Best in Japan ,Stock farm ,Mountain cherry blossoms","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,春天 ,山 ,花 ,植物 ,觀光名所 ,櫻花 ,5月 ,粉色 ,盛開 ,北海道 ,道路 ,染井吉野櫻 ,桃色 ,櫻花行道樹 ,賞花 ,林蔭大道 ,女性 ,汽車 ,柵欄 ,爽快 ,日本第一 ,牧場 ,山櫻",,4.1,日本、〒056-0144 北海道日高郡新ひだか町静内田原
1302,中部,長野,花桃街道,花桃の里,35.4467561,137.6654809,"Landscape ,Spring ,April ,May ,In full bloom ,Shinshu","風景 ,春天 ,4月 ,5月 ,盛開 ,信州",,4.2,日本、〒395-0304 長野県下伊那郡阿智村智里
1303,四國,愛媛,開山公園,開山公園,34.2291881,133.0651492,,,,4.3,日本、〒794-2303 愛媛県今治市伯方町伊方
1304,沖繩,沖繩,今歸仁城遺址,今帰仁城跡,26.6912793,127.9290226,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Spring ,Green ,Flower ,Noted place ,Plant ,Travel ,Tourist attractions ,Tourist attractions ,Cherry ,Superb view ,Night view ,Pink ,October ,Sunny ,Park ,Light up ,World heritage site ,Yellow ,History ,Trip ,February ,World cultural heritage","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,木頭 ,觀光 ,春天 ,綠色 ,花 ,名所 ,植物 ,旅行 ,觀光名所 ,旅遊景點 ,櫻花 ,絶景 ,夜景 ,粉色 ,10月 ,陽光明媚 ,公園 ,亮燈 ,世界文化遺產 ,黃色 ,歷史 ,旅 ,2月 ,世界文化遺產",,4.2,日本、〒905-0428 沖縄県国頭郡今帰仁村今泊５１０１
1308,沖繩,沖繩,名護中央公園,名護中央公園 せせらぎ広場,26.587865,127.991656,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Flower ,Summer ,Noted place ,Plant ,Cherry ,Winter ,Night view ,City ,Night ,Sunny ,Park ,Light up ,Cityscape ,July ,Light ,Townscape ,January ,Night sky ,Pink ,Okinawa Prefecture ,Stairs ,Lighting ,City landscape ,Mid summer ,Mysterious","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,花 ,夏 ,名所 ,植物 ,櫻花 ,冬 ,街 ,夜景 ,晚上 ,陽光明媚 ,公園 ,亮燈 ,街燈 ,7月 ,光 ,市區街道 ,1 月 ,夜空 ,桃色 ,沖繩縣 ,樓梯 ,照明 ,都市風景 ,盛夏 ,神秘的",,4.1,"〒905-0021, ２丁目-６-２５ 東江 名護市 沖縄県 905-0021 日本"
1309,沖繩,沖繩,八重岳櫻之森公園,八重岳桜の森公園,26.6477729,127.9159545,"Landscape ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Tree ,Spring ,Flower ,Plant ,Cherry ,In full bloom ,Road ,February ,January ,Pink ,Okinawa Prefecture ,Cherry-blossom viewing ,Okinawa ,Ryukyu ,Motobu-cho","風景 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,木頭 ,春天 ,花 ,植物 ,櫻花 ,盛開 ,道路 ,2月 ,1 月 ,桃色 ,沖繩縣 ,賞花 ,沖繩 ,琉球 ,本部町",,4.2,日本、〒905-0222 沖縄県国頭郡本部町並里９２１番地
1310,北海道,道央,壯瞥公園,壮瞥公園,42.5626355,140.8883481,"Landscape ,Nature ,Blue sky ,Sunny ,Cloud ,May ,Superb view ,Hokkaido ,Park ,Hill ,Plum ,Lake Toya ,Nakashima ,Plum Garden","風景 ,自然 ,藍藍的天空 ,晴天 ,雲 ,5月 ,絶景 ,北海道 ,公園 ,小山 ,梅花 ,洞爺湖 ,中島 ,梅園",,4.4,日本、〒052-0104 北海道有珠郡壮瞥町東湖畔
1311,中部,靜岡,岩本山公園,岩本山公園,35.1778938,138.6258721,"Landscape ,Nature ,Sightseeing resort ,Tourism ,Mountain ,Flower ,Noted place ,Cloud ,Tourist attractions ,October ,Snow ,World heritage site ,February ,Fine weather ,Mt. Fuji ,Tree ,Red ,Shizuoka Prefecture ,White ,Lawn ,Snowfall ,Fuji ,Blue Sky ,Plum","風景 ,自然 ,觀光地 ,觀光 ,山 ,花 ,名所 ,雲 ,觀光名所 ,10月 ,雪 ,世界文化遺產 ,2月 ,晴天 ,富士山 ,樹木 ,紅 ,靜岡縣 ,白 ,草坪 ,降雪 ,富士 ,藍藍的天空 ,梅花",,4,日本、〒416-0901 静岡県富士市岩本花木立１６０５
1312,關西,奈良,本鄉瀧櫻 (又兵衛櫻),又兵衛桜(瀧桜),34.473935,135.9177768,"Landscape ,Japan ,Nature ,Sunny ,Sightseeing resort ,Tree ,Tourism ,Spring ,Green ,Flower ,Noted place ,Plant ,Travel ,Tourist attractions ,April ,Tourist attractions ,Cherry ,Pink ,In full bloom ,Green ,Morning ,Asia ,Leaf ,Kinki ,Harmony ,White ,Japanese-style ,Cherry blossom ,Cherry blossom ,Tree","風景 ,日本 ,自然 ,晴天 ,觀光地 ,木頭 ,觀光 ,春天 ,綠色 ,花 ,名所 ,植物 ,旅行 ,觀光名所 ,4月 ,旅遊景點 ,櫻花 ,粉色 ,盛開 ,綠色 ,早上 ,亞洲 ,葉 ,近畿 ,和 ,白色 ,日本風格 ,櫻花 ,櫻花 ,樹木",,4.4,日本、〒633-2156 奈良県宇陀市大宇陀本郷
1313,關西,奈良,郡山城址,郡山城跡,34.6513206,135.7793751,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Sightseeing resort ,Spring ,Flower ,Noted place ,Plant ,Tourist attractions ,April ,Tourist attractions ,Cherry ,May ,Night view ,Night ,In full bloom ,Light up ,Beautiful ,History ,Historic site ,Historic building ,Splendid ,Kinki ,Kansai ,March ,Castle ,Buddhist temples and Shinto shrines ,Cherry blossom","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,觀光地 ,春天 ,花 ,名所 ,植物 ,觀光名所 ,4月 ,旅遊景點 ,櫻花 ,5月 ,夜景 ,晚上 ,盛開 ,亮燈 ,美麗 ,歷史 ,歷史遺址 ,歷史建築 ,鮮明 ,近畿 ,關西 ,3月 ,城 ,寺社佛閣 ,櫻花",,3.9,日本、〒639-1011 奈良県大和郡山市城内町２
1314,關西,奈良,佐保川,佐保川,34.6513507,135.794991,"Blue sky ,Sunny ,Spring ,Flower ,Plant ,April ,Cherry ,Pink ,In full bloom ,River ,Green ,Blue ,Kinki ,Cherry blossom ,Cherry blossom ,Nara Prefecture ,Roadside cherry trees ,Night cherry blossoms ,Bank","藍藍的天空 ,晴天 ,春天 ,花 ,植物 ,4月 ,櫻花 ,粉色 ,盛開 ,河 ,藍色 ,綠色 ,近畿 ,櫻花 ,櫻花 ,奈良縣 ,櫻花行道樹 ,夜櫻 ,土的堤防",,5,日本、奈良県 佐保川
1315,關西,大阪,毛馬櫻之宮公園,毛馬桜之宮公園,34.7045827,135.519241,"Japan ,Blue sky ,Sunny ,Building ,Spring ,April ,Cherry ,Water surface ,In full bloom ,River ,Cityscape ,Kinki ,Cherry blossom ,Cherry blossom ,Prunus yedoensis ,Pleasure boat ,Osaka-shi ,Osaka ,Tree","日本 ,藍藍的天空 ,晴天 ,建設 ,春天 ,4月 ,櫻花 ,水面 ,盛開 ,河 ,街燈 ,近畿 ,櫻花 ,櫻花 ,染井吉野櫻 ,遊覧船 ,大阪市 ,大阪 ,樹",,3.9,日本、〒534-0027 大阪府大阪市都島区中野町１丁目１０
1316,關西,大阪,山中溪,山中渓駅,34.3256972,135.2696475,"Landscape ,Japan ,Nature ,Spring ,Flower ,April ,Cherry ,In full bloom ,Light up ,Asia ,Kinki ,Harmony ,Kansai ,Cherry blossom ,Kinki Region ,Prunus yedoensis ,Pink ,Flower petal ,Railroad ,Roadside cherry trees ,Train ,Traffic ,Osaka Prefecture ,Osaka","風景 ,日本 ,自然 ,春天 ,花 ,4月 ,櫻花 ,盛開 ,亮燈 ,亞洲 ,近畿 ,和 ,關西 ,櫻花 ,染井吉野櫻 ,近畿地區 ,桃色 ,鐵道 ,花瓣 ,櫻花行道樹 ,電車 ,交通 ,大阪府 ,大阪",,4.3,日本
1317,關西,三重,結城神社,結城神社,34.697722,136.515203,"Blue sky ,Sightseeing resort ,Spring ,Pink ,Garden ,March ,White ,Grounds of a shrine ,Pink ,Mie Prefecture ,Blue Sky ,Plum Garden","藍藍的天空 ,觀光地 ,春天 ,粉色 ,花園 ,3月 ,白色 ,境内 ,桃色 ,三重県 ,藍藍的天空 ,梅林",,4.1,日本、〒514-0815 三重県津市藤方２３４１
1318,關西,三重,鈴鹿之森庭園,鈴鹿の森庭園,34.9493722,136.4870126,"Landscape ,Japan ,Nature ,Blue sky ,Sunny ,Tree ,Tourism ,Flower ,Plant ,Tourist attractions ,Tourist attractions ,Superb view ,Night view ,In full bloom ,Landscape ,Light up ,Garden ,March ,Flower petal ,Illumination ,Mie Prefecture ,Plum","風景 ,日本 ,自然 ,藍藍的天空 ,晴天 ,木頭 ,觀光 ,花 ,植物 ,觀光名所 ,旅遊景點 ,絶景 ,夜景 ,盛開 ,景色 ,亮燈 ,花園 ,3月 ,花瓣 ,霓彩燈飾 ,三重県 ,梅花",,4.1,日本、〒519-0315 三重県鈴鹿市山本町１５１−２
